"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","창의적체험활동동아리 동아리수","창의적체험활동동아리 참여학생수","창의적체험활동동아리 지도교사수","창의적체험활동동아리 자원봉사 또는외부강사수","창의적체험활동동아리 동아리활동 예산지원현황","학생자율동아리 동아리수","학생자율동아리 참여학생수","학생자율동아리 지도교사수","학생자율동아리 자원봉사 또는외부강사수","학생자율동아리 동아리활동 예산지원현황","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010800","01","S010000385","경희여자고등학교","04","사립","N","","41","424","43","1","3000000","42","193","42","1","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013400","01","S010000386","계성고등학교","04","사립","N","","55","804","57","2","760000","34","144","34","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013300","01","S010000387","고려대학교사범대학부속고등학교","04","사립","N","","55","679","55","0","8500000","46","231","46","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010600","01","S010000388","고척고등학교","04","공립","N","","48","738","48","1","7000000","47","233","26","0","2620000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010500","01","S010000389","공항고등학교","04","공립","N","","43","631","43","0","2500000","32","113","32","0","2500000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156012600","01","S010000390","관악고등학교","04","공립","N","","48","724","53","2","5061000","40","216","40","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510400","01","S010000391","광남고등학교","04","공립","N","","72","1077","73","0","125000000","40","100","40","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000392","광문고등학교","04","사립","N","","55","1026","55","0","1500000","75","287","75","0","900000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144011100","01","S010000393","광성고등학교","04","사립","N","","48","747","48","0","10800000","44","195","44","0","3000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000394","광신고등학교","04","사립","N","","39","519","39","0","19550000","27","220","27","0","5340000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000395","광양고등학교","04","공립","N","","34","498","41","0","2000000","23","139","23","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000396","광영고등학교","04","사립","N","","56","820","58","9","18800000","25","156","25","0","18800000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010300","01","S010000397","광영여자고등학교","04","사립","N","","50","839","55","5","13000000","48","290","48","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010000398","구로고등학교","04","공립","N","","56","905","57","0","7000000","39","172","39","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010200","01","S010000399","구일고등학교","04","공립","N","","39","728","42","1","1000000","27","131","27","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011000","01","S010000400","압구정고등학교","04","공립","N","","41","581","41","0","10900000","37","114","37","0","2800000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000401","금옥여자고등학교","04","공립","N","","41","710","53","1","1985000","2","10","2","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000402","금천고등학교","04","공립","N","","46","686","52","1","1500000","30","160","30","0","500000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000403","남강고등학교","04","사립","N","","43","650","46","2","9560020","12","90","12","0","960000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000404","노원고등학교","04","공립","N","","46","552","47","0","4500000","25","161","25","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010600","01","S010000405","단국대학교사범대학부속고등학교","04","사립","N","","48","1111","48","13","41902000","17","93","17","0","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000406","당곡고등학교","04","공립","N","","46","732","48","2","10000000","41","227","41","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010100","01","S010000407","대광고등학교","04","사립","N","","39","830","42","8","7400000","32","253","32","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000408","대성고등학교","04","사립","N","","46","855","46","0","10000000","28","263","28","0","5000000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018100","01","S010000409","대신고등학교","04","사립","N","","39","488","39","3","3000000","16","95","16","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000410","대영고등학교","04","공립","N","","50","744","50","6","8360000","23","114","23","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000411","대원고등학교","04","사립","N","","50","988","50","4","21760000","22","145","15","0","6000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510100","01","S010000412","대원여자고등학교","04","사립","N","","48","680","48","2","5000000","48","194","48","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000413","대일고등학교","04","사립","N","","62","1016","62","0","7000000","13","75","13","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010400","01","S010000414","대진고등학교","04","사립","N","","66","932","66","4","7750000","36","252","36","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000415","대진여자고등학교","04","사립","N","","62","959","66","0","1400000","57","235","57","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000416","대진디자인고등학교","04","사립","N","","38","609","43","1","13400000","21","150","21","0","300000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111014100","01","S010000417","덕성여자고등학교","04","사립","N","","57","636","51","6","9700000","61","250","61","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000418","덕원여자고등학교","04","사립","N","","77","1036","76","16","26150000","57","320","57","3","4000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510200","01","S010000419","독산고등학교","04","공립","N","","41","553","49","4","9800000","37","176","37","0","4590000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동대문구","1123010600","01","S010000420","동국대학교사범대학부속고등학교","04","사립","N","","58","904","58","7","22830000","56","254","56","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000421","동덕여자고등학교","04","사립","N","","41","951","41","5","23150000","53","247","53","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010600","01","S010000422","동명여자고등학교","04","사립","N","","59","946","59","0","7500000","26","155","26","0","500000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000423","동북고등학교","04","사립","N","","49","1024","49","10","28765000","31","237","31","0","3500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111016900","01","S010000424","동성고등학교","04","사립","N","","51","675","51","2","12012000","24","218","24","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000425","동일여자고등학교","04","사립","N","","48","586","48","0","110000000","35","175","35","0","3000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000426","서울매그넷고등학교","04","사립","N","","55","709","55","4","9099000","1","21","1","0","6680000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010700","01","S010000427","동작고등학교","04","공립","N","","42","711","42","0","9900000","39","198","39","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010600","01","S010000428","둔촌고등학교","04","공립","N","","39","670","49","1","3000000","25","158","25","0","1000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000429","마포고등학교","04","사립","N","","57","823","57","11","7500000","40","147","40","0","1000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010100","01","S010000430","면목고등학교","04","공립","N","","45","560","45","0","0","31","192","31","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000431","명덕고등학교","04","사립","N","","31","784","31","0","11800000","0","0","0","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010600","01","S010000432","명덕여자고등학교","04","사립","N","","38","1078","39","1","3310000","46","283","46","0","150000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510300","01","S010000433","동국대학교사범대학부속여자고등학교","04","사립","N","","54","594","54","5","9800000","36","220","36","0","4000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010100","01","S010000434","명일여자고등학교","04","공립","N","","52","519","52","4","12440000","32","204","32","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011800","01","S010000435","명지고등학교","04","사립","N","","65","1257","65","0","6200000","56","402","56","0","4000000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성동구","1120010700","01","S010000436","무학여자고등학교","04","공립","N","","30","562","44","0","15000000","21","123","21","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000437","서울문영여자고등학교","04","사립","N","","53","601","53","2","7200000","41","210","41","0","520000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 금천구","1154510300","01","S010000438","문일고등학교","04","사립","N","","50","813","50","2","8800000","82","266","82","0","1800000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000439","미림여자고등학교","04","사립","N","","34","494","34","2","20000000","74","301","74","0","14750000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000440","반포고등학교","04","공립","N","","43","770","55","0","13000000","12","70","12","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010600","01","S010000441","배명고등학교","04","사립","N","","50","852","50","2","12500000","28","206","28","0","1500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010800","01","S010000442","배문고등학교","04","사립","N","","28","367","30","2","56880000","4","34","4","0","500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010200","01","S010000443","배재고등학교","04","사립","N","","52","1214","53","1","7628000","33","187","33","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111011300","01","S010000444","배화여자고등학교","04","사립","N","","38","570","38","1","6000000","29","180","29","0","1000000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000445","백암고등학교","04","사립","N","","53","965","58","0","3000000","35","141","35","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000446","보성고등학교","04","사립","N","","58","893","59","0","0","38","274","38","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000447","보성여자고등학교","04","사립","N","","33","423","35","0","10200000","0","0","0","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000448","삼성고등학교","04","공립","N","","36","400","36","1","8300000","16","98","16","0","1300000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000449","상계고등학교","04","공립","N","","58","778","58","2","3000000","24","139","24","0","500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 종로구","1111018500","01","S010000450","상명대학교사범대학부속여자고등학교","04","사립","N","","37","456","37","5","9300000","32","189","32","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000451","상명고등학교","04","사립","N","","56","846","64","3","7000000","44","278","44","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000452","상문고등학교","04","사립","N","","61","1134","64","2","0","12","50","12","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강동구","1174010300","01","S010000453","상일여자고등학교","04","사립","N","","37","616","47","3","10100000","8","54","8","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000454","서라벌고등학교","04","사립","N","","62","1081","62","0","7650000","23","178","23","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010100","01","S010000455","서문여자고등학교","04","사립","N","","50","879","65","7","13888000","29","162","29","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000456","서울고등학교","04","공립","N","","86","1249","86","8","5000000","31","187","31","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000458","서울미술고등학교","04","사립","N","","48","551","48","2","4000000","25","375","25","1","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011500","01","S010000459","서울세종고등학교","04","사립","N","","29","557","29","1","4000000","35","154","35","0","3000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010900","01","S010000460","서울여자고등학교","04","공립","N","","49","790","51","0","2400000","21","116","21","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011100","01","S010000461","서울체육고등학교","04","공립","N","","37","393","37","0","1000000","15","116","15","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000463","서초고등학교","04","공립","N","","46","836","46","0","5000000","13","81","13","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129013900","01","S010000464","석관고등학교","04","공립","N","","40","650","49","0","7800000","55","244","55","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000465","선덕고등학교","04","사립","N","","59","1098","66","0","12490000","11","120","11","2","2600000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000466","선일여자고등학교","04","사립","N","","56","719","51","5","8000000","62","307","62","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010400","01","S010000467","선정고등학교","04","사립","N","","51","1111","51","6","0","49","337","49","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000468","성남고등학교","04","사립","N","","51","996","51","6","23500000","54","260","54","0","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000469","성동고등학교","04","공립","N","","42","443","42","1","351220","26","157","26","0","91900","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000470","성보고등학교","04","사립","N","","42","644","43","3","8300000","28","132","28","5","8000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129010300","01","S010000471","성신여자고등학교","04","사립","N","","42","629","42","1","22701000","37","163","37","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011800","01","S010000472","성심여자고등학교","04","사립","N","","31","504","44","2","21850000","0","0","0","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000473","세화고등학교","04","사립","N","","51","1045","51","0","31340000","30","221","30","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010700","01","S010000474","세화여자고등학교","04","사립","N","","47","1031","47","0","67000000","39","261","39","0","1000000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000475","송곡고등학교","04","사립","N","","41","626","42","5","30980000","37","233","37","0","1200000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중랑구","1126010500","01","S010000476","송곡여자고등학교","04","사립","N","","45","675","48","0","5585000","48","213","48","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010900","01","S010000477","수도여자고등학교","04","공립","N","","54","857","58","1","4650000","75","274","75","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000478","수락고등학교","04","공립","N","","34","525","44","0","2400000","32","205","32","0","300000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000479","숙명여자고등학교","04","사립","N","","53","1136","53","3","87860000","55","328","55","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 마포구","1144010800","01","S010000480","숭문고등학교","04","사립","N","","30","498","31","0","15390000","10","55","10","0","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010900","01","S010000481","숭실고등학교","04","사립","N","","70","985","72","4","3600000","9","64","9","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000482","숭의여자고등학교","04","사립","N","","41","765","41","2","4400000","47","176","47","0","1000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117011100","01","S010000483","신광여자고등학교","04","사립","N","","22","240","22","0","5500000","22","92","22","0","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010200","01","S010000484","신림고등학교","04","공립","N","","34","487","37","0","6000000","26","159","26","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000485","신목고등학교","04","공립","N","","59","1085","75","4","6000000","36","191","36","0","4800000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000486","신일고등학교","04","사립","N","","53","1036","63","8","2400000","32","370","32","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010800","01","S010000487","양재고등학교","04","공립","N","","52","840","52","0","17600000","15","112","15","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010200","01","S010000488","양정고등학교","04","사립","N","","53","1004","67","6","8000000","41","144","41","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000489","양천고등학교","04","사립","N","","37","896","37","0","0","7","24","7","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000490","목동고등학교","04","사립","N","","86","1099","86","0","2550000","33","222","33","0","1050000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서초구","1165010200","01","S010000491","언남고등학교","04","공립","N","","52","581","52","7","10600000","30","186","30","1","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156011000","01","S010000492","여의도고등학교","04","공립","N","","56","790","56","1","5500000","25","152","25","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156011000","01","S010000493","여의도여자고등학교","04","공립","N","","40","597","45","0","0","31","205","23","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010200","01","S010000494","염광고등학교","04","사립","N","","43","682","43","1","1680000","26","155","26","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168010400","01","S010000495","영동고등학교","04","사립","N","","53","839","53","0","8000000","27","164","27","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000496","영동일고등학교","04","사립","N","","66","943","66","0","6000000","48","333","48","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 동작구","1159010800","01","S010000497","영등포고등학교","04","공립","N","","41","548","41","5","14740000","29","124","29","0","3605000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000498","영등포여자고등학교","04","공립","N","","38","415","41","3","12500000","27","119","27","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000499","영락고등학교","04","사립","N","","38","481","42","1","7000000","18","109","18","0","1500000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 양천구","1147010100","01","S010000500","서울영상고등학교","04","사립","N","","25","424","25","0","15000000","7","60","7","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000501","영신고등학교","04","공립","N","","42","616","42","0","4730000","8","38","8","0","225000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000502","영신여자고등학교","04","사립","N","","39","826","68","1","9800000","42","222","42","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강서구","1150010200","01","S010000503","영일고등학교","04","사립","N","","42","839","42","0","5950000","39","156","39","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010300","01","S010000504","영파여자고등학교","04","사립","N","","54","835","54","0","600000","38","227","38","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강북구","1130510100","01","S010000505","영훈고등학교","04","사립","N","","44","1004","44","1","7000000","58","354","58","0","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138010500","01","S010000506","예일여자고등학교","04","사립","N","","49","837","57","8","2500000","16","130","16","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171011200","01","S010000507","오금고등학교","04","공립","N","","46","844","47","6","4400000","22","189","22","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000508","오류고등학교","04","사립","N","","36","437","38","3","13000000","41","193","41","0","400000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117013600","01","S010000509","오산고등학교","04","사립","N","","38","501","38","0","7150000","29","301","29","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 성북구","1129012200","01","S010000510","용문고등학교","04","사립","N","","47","882","48","2","3250000","69","253","69","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117010200","01","S010000511","용산고등학교","04","공립","N","","66","931","82","1","11500000","21","170","21","0","1000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010500","01","S010000512","용화여자고등학교","04","사립","N","","37","796","57","0","4000000","49","284","49","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 구로구","1153010900","01","S010000513","우신고등학교","04","사립","N","","48","710","49","2","5400000","47","273","47","0","3000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011800","01","S010000514","은광여자고등학교","04","사립","N","","32","721","35","3","16960000","53","210","53","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 은평구","1138011400","01","S010000515","은평메디텍고등학교","04","사립","N","","45","446","45","2","600000","10","149","10","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016700","01","S010000516","이화여자고등학교","04","사립","N","","57","1127","59","0","48140000","25","93","25","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141011300","01","S010000517","이화여자대학교사범대학부속이화금란고등학교","04","사립","N","","46","1067","53","6","16080000","74","234","74","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 서대문구","1141010100","01","S010000518","인창고등학교","04","사립","N","","47","559","48","4","3500000","38","193","38","0","1500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 관악구","1162010100","01","S010000519","인헌고등학교","04","공립","N","","33","416","33","11","22750000","28","126","28","0","900000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 광진구","1121510500","01","S010000521","자양고등학교","04","공립","N","","52","828","65","3","9500000","33","160","33","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000522","잠신고등학교","04","공립","N","","50","703","53","4","9870000","19","111","19","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010200","01","S010000523","잠실고등학교","04","공립","N","","42","626","42","4","16850000","19","103","19","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010400","01","S010000524","잠실여자고등학교","04","사립","N","","47","911","47","0","6400000","31","187","31","0","2000000","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 중구","1114016200","01","S010000525","장충고등학교","04","사립","N","","29","390","35","0","6500000","25","117","25","0","4000000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 영등포구","1156013200","01","S010000526","장훈고등학교","04","사립","N","","29","699","29","0","1000000","12","99","12","0","500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 노원구","1135010600","01","S010000527","재현고등학교","04","사립","N","","52","916","58","0","3000000","20","174","20","0","0","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 송파구","1171010100","01","S010000528","정신여자고등학교","04","사립","N","","49","982","52","3","500000","33","160","33","0","500000","4","고",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 도봉구","1132010500","01","S010000529","정의여자고등학교","04","사립","N","","38","742","38","3","20600000","52","154","52","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 용산구","1117012900","01","S010000530","중경고등학교","04","공립","N","","31","404","42","0","15000000","26","153","26","0","0","","",""
"서울특별시교육청","B100000001","서울특별시교육청","B100000001","서울특별시 강남구","1168011400","01","S010000531","중동고등학교","04","사립","N","","54","1090","67","0","4000000","46","306","46","0","4000000","","",""
